Player ID,Name,Pos,Team,Cost,opponent,team_Oi,opponent_Di,xGI,projected GI,team_Di,opponent_Oi,xGc,projected Gc,projected net goals
283,Mateta,FWD,Crystal Palace,7.7,Brentford,1.0,1.16,0.9411111111111112,1.09,0.75,1.16,1.1211111111111112,1.3,-0.21
430,Haaland,FWD,Manchester City,14.7,Bournemouth,1.41,0.91,1.0499999999999998,0.96,0.58,1.33,0.9788888888888888,1.3,-0.34
666,Gyökeres,FWD,Arsenal,9.0,Burnley,1.33,1.41,0.4522222222222222,0.64,0.25,1.0,0.4877777777777777,0.49,0.15
160,Minteh,MID,Brighton,6.0,Leeds United,1.16,1.16,0.3644444444444444,0.42,1.24,0.75,1.28,0.96,-0.54
384,Gakpo,MID,Liverpool,7.6,Aston Villa,1.33,0.66,0.5244444444444444,0.35,1.16,0.75,1.0522222222222224,0.79,-0.44
82,Semenyo,MID,Bournemouth,8.1,Manchester City,1.33,0.58,0.4722222222222222,0.27,0.91,1.41,1.2366666666666668,1.74,-1.47
582,Kudus,MID,Tottenham,6.8,Chelsea,1.41,0.91,0.2944444444444444,0.27,0.58,1.41,1.1344444444444446,1.6,-1.33
317,Andersen,DEF,Fulham,4.5,Wolves,0.75,1.58,0.14625,0.23,1.16,0.58,1.20375,0.7,-0.47
575,Van de Ven,DEF,Tottenham,4.7,Chelsea,1.41,0.91,0.2333333333333333,0.21,0.58,1.41,1.1866666666666663,1.67,-1.46
5,Gabriel,DEF,Arsenal,6.4,Burnley,1.33,1.41,0.1066666666666666,0.15,0.25,1.0,0.59,0.59,-0.44
683,Alderete,DEF,Sunderland,4.1,Everton,0.91,1.0,0.11625,0.12,0.58,0.75,1.1575,0.87,-0.75
200,Anthony,MID,Burnley,5.7,Arsenal,1.0,0.25,0.32,0.08,1.41,1.33,1.8111111111111111,2.41,-2.33
72,Senesi,DEF,Bournemouth,5.0,Manchester City,1.33,0.58,0.1422222222222222,0.08,0.91,1.41,1.2055555555555555,1.7,-1.62
470,Dúbravka,GK,Burnley,4.0,Arsenal,1.0,0.25,0.0,0.0,1.41,1.33,2.091111111111111,2.78,-2.78
736,Donnarumma,GK,Manchester City,5.7,Bournemouth,1.41,0.91,0.0,0.0,0.58,1.33,0.8883333333333333,1.18,-1.18
