Player ID,Name,Pos,Team,Cost,opponent,team_Oi,opponent_Di,xGI,projected GI,team_Di,opponent_Oi,xGc,projected Gc,projected net goals
713,A.Jimenez,DEF,Bournemouth,4.5,Manchester City,1.39,0.42,0.032,0.01,0.83,1.25,1.058,1.32,-1.31
444,Yoro,DEF,Manchester Utd,4.5,Nott'ham Forest,1.53,1.25,0.006,0.01,0.97,0.14,0.488,0.07,-0.06
372,Robertson,DEF,Liverpool,5.8,Aston Villa,0.97,0.56,0.025,0.01,1.39,1.25,0.625,0.78,-0.77
244,Lavia,MID,Chelsea,4.9,Tottenham,1.11,0.83,0.013333333333333334,0.01,1.11,1.25,0.93,1.16,-1.15
623,Potts,MID,West Ham,4.4,Newcastle Utd,0.42,0.69,0.013333333333333334,0.01,1.25,0.83,0.35000000000000003,0.29,-0.28
232,Tosin,DEF,Chelsea,4.4,Tottenham,1.11,0.83,0.016666666666666666,0.01,1.11,1.25,0.7366666666666667,0.92,-0.91
706,Justin,DEF,Leeds United,4.0,Brighton,1.11,1.25,0.0,0.0,1.11,1.39,0.27666666666666667,0.38,-0.38
218,Barnes,FWD,Burnley,4.3,Arsenal,1.11,0.28,0.0,0.0,1.39,0.97,0.34,0.33,-0.33
628,José Sá,GK,Wolves,4.4,Fulham,0.69,1.39,0.0,0.0,1.39,0.83,0.48,0.4,-0.4
294,Coleman,DEF,Everton,4.3,Sunderland,0.56,0.56,0.0,0.0,1.25,0.83,0.24,0.2,-0.2
230,Fofana,DEF,Chelsea,4.4,Tottenham,1.11,0.83,0.0,0.0,1.11,1.25,1.45,1.81,-1.81
221,Jörgensen,GK,Chelsea,4.4,Tottenham,1.11,0.83,0.0,0.0,1.11,1.25,1.79,2.24,-2.24
199,Worrall,DEF,Burnley,3.9,Arsenal,1.11,0.28,0.0,0.0,1.39,0.97,0.0,0.0,0.0
707,Dibling,MID,Everton,5.4,Sunderland,0.56,0.56,0.0,0.0,1.25,0.83,0.41,0.34,-0.34
732,Uche,FWD,Crystal Palace,5.5,Brentford,1.11,0.97,0.0,0.0,1.11,1.25,0.365,0.46,-0.46
680,Broja,FWD,Burnley,5.3,Arsenal,1.11,0.28,0.0,0.0,1.39,0.97,0.585,0.57,-0.57
123,Carvalho,MID,Brentford,4.9,Crystal Palace,1.25,1.11,0.0,0.0,0.97,1.11,0.0,0.0,0.0
149,Igor,DEF,West Ham,4.5,Newcastle Utd,0.42,0.69,0.0,0.0,1.25,0.83,0.0,0.0,0.0
549,Neil,MID,Sunderland,4.8,Everton,0.83,1.25,0.0,0.0,0.56,0.56,0.1,0.06,-0.06
719,Lindelöf,DEF,Aston Villa,4.5,Liverpool,1.25,1.39,0.0,0.0,0.56,0.97,0.08,0.08,-0.08
144,Coppola,DEF,Brighton,4.3,Leeds United,1.39,1.11,0.0,0.0,1.25,1.11,0.075,0.08,-0.08
88,Cook,MID,Bournemouth,4.9,Manchester City,1.39,0.42,0.0,0.0,0.83,1.25,0.73,0.91,-0.91
618,G.Rodriguez,MID,West Ham,4.8,Newcastle Utd,0.42,0.69,0.0,0.0,1.25,0.83,0.37,0.31,-0.31
665,Perri,GK,Leeds United,4.5,Brighton,1.11,1.25,0.0,0.0,1.11,1.39,0.65,0.9,-0.9
737,Kusi-Asare,FWD,Fulham,4.5,Wolves,0.83,1.39,0.0,0.0,1.39,0.69,0.02,0.01,-0.01
541,Reinildo,DEF,Sunderland,4.0,Everton,0.83,1.25,0.0,0.0,0.56,0.56,0.575,0.32,-0.32
193,Humphreys,DEF,Burnley,4.0,Arsenal,1.11,0.28,0.0,0.0,1.39,0.97,0.62,0.6,-0.6
235,Palmer,MID,Chelsea,10.3,Tottenham,1.11,0.83,0.0,0.0,1.11,1.25,1.01,1.26,-1.26
413,Marmoush,MID,Manchester City,8.3,Bournemouth,1.25,0.83,0.0,0.0,0.42,1.39,0.0,0.0,0.0
422,Kovačić,MID,Manchester City,5.9,Bournemouth,1.25,0.83,0.0,0.0,0.42,1.39,0.0,0.0,0.0
300,McNeil,MID,Everton,5.6,Sunderland,0.56,0.56,0.0,0.0,1.25,0.83,0.86,0.71,-0.71
725,Hincapie,DEF,Arsenal,5.4,Burnley,0.97,1.39,0.0,0.0,0.28,1.11,0.01,0.01,-0.01
406,Khusanov,DEF,Manchester City,5.4,Bournemouth,1.25,0.83,0.0,0.0,0.42,1.39,0.35,0.49,-0.49
98,Enes Ünal,FWD,Bournemouth,5.4,Manchester City,1.39,0.42,0.0,0.0,0.83,1.25,0.0,0.0,0.0
24,Nørgaard,MID,Arsenal,5.2,Burnley,0.97,1.39,0.0,0.0,0.28,1.11,0.0,0.0,0.0
392,Endo,MID,Liverpool,4.9,Aston Villa,0.97,0.56,0.0,0.0,1.39,1.25,0.73,0.91,-0.91
259,Sosa,DEF,Crystal Palace,4.9,Brentford,1.11,0.97,0.0,0.0,1.11,1.25,0.0,0.0,0.0
