Player ID,Name,Pos,Team,Cost,team_Oi,opponent_Di,xGI,projected_GI,team_Di,opponent_Oi,xGc,projected_Gc,projected_net_goals,opponents
681,Šeško,FWD,Manchester Utd,7.3,7.65,5.69,1.46,1.64,4.85,3.48,5.35,3.73,-2.09,"(A) Nott'ham Forest,(A) Tottenham,(H) Everton,(A) Crystal Palace,(H) West Ham"
515,Gibbs-White,MID,Nott'ham Forest,7.3,0.7,6.11,1.34,1.64,6.25,5.69,7.14,8.13,-6.49,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
636,S.Bueno,DEF,Wolves,4.4,3.45,5.42,1.5,1.63,6.95,4.44,5.12,4.55,-2.92,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
648,Munetsi,MID,Wolves,5.4,3.45,5.42,1.48,1.61,6.95,4.44,3.8,3.37,-1.76,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
120,Schade,MID,Brentford,7.0,6.25,4.72,1.7,1.6,4.85,5.41,6.02,6.52,-4.92,"(A) Crystal Palace,(H) Newcastle Utd,(A) Brighton,(H) Burnley,(A) Arsenal"
624,Bowen,FWD,West Ham,7.8,2.1,5.27,1.51,1.59,6.25,5.83,9.61,11.2,-9.61,"(H) Newcastle Utd,(H) Burnley,(A) Bournemouth,(H) Liverpool,(A) Manchester Utd"
284,Nketiah,FWD,Crystal Palace,5.4,5.55,5.97,1.27,1.52,5.55,5.97,3.28,3.91,-2.39,"(H) Brentford,(H) Brighton,(A) Wolves,(H) Manchester Utd,(A) Burnley"
266,Eze,MID,Arsenal,7.6,4.85,4.86,1.56,1.51,1.4,5.55,2.17,2.4,-0.89,"(A) Burnley,(A) Sunderland,(H) Tottenham,(A) Chelsea,(H) Brentford"
450,Cunha,MID,Manchester Utd,7.9,7.65,5.69,1.31,1.5,4.85,3.48,6.21,4.32,-2.82,"(A) Nott'ham Forest,(A) Tottenham,(H) Everton,(A) Crystal Palace,(H) West Ham"
654,Strand Larsen,FWD,Wolves,6.4,3.45,5.42,1.38,1.49,6.95,4.44,3.9,3.48,-1.99,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
37,Digne,DEF,Aston Villa,4.5,6.25,5.97,1.21,1.45,2.8,5.55,3.24,3.6,-2.15,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
332,Lukić,MID,Fulham,5.0,4.15,4.45,1.61,1.44,6.95,4.58,4.17,3.82,-2.38,"(H) Wolves,(A) Everton,(H) Sunderland,(A) Tottenham,(H) Manchester City"
712,Yeremy,MID,Crystal Palace,5.8,5.55,5.97,1.21,1.44,5.55,5.97,5.23,6.24,-4.8,"(H) Brentford,(H) Brighton,(A) Wolves,(H) Manchester Utd,(A) Burnley"
597,Richarlison,FWD,Tottenham,6.6,6.25,4.44,1.61,1.43,4.15,5.27,3.38,3.56,-2.13,"(H) Chelsea,(H) Manchester Utd,(A) Arsenal,(H) Fulham,(A) Newcastle Utd"
489,J.Murphy,MID,Newcastle Utd,6.1,4.15,4.72,1.49,1.41,3.45,4.73,3.68,3.48,-2.07,"(A) West Ham,(A) Brentford,(H) Manchester City,(A) Everton,(H) Tottenham"
508,N.Williams,DEF,Nott'ham Forest,4.8,0.7,6.11,1.11,1.37,6.25,5.69,7.58,8.63,-7.26,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
663,J.Arias,MID,Wolves,5.2,3.45,5.42,1.25,1.36,6.95,4.44,3.66,3.25,-1.89,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
162,Gruda,MID,Brighton,5.4,6.95,5.0,1.35,1.35,6.25,4.86,3.08,2.99,-1.64,"(H) Leeds United,(A) Crystal Palace,(H) Brentford,(A) Nott'ham Forest,(H) Aston Villa"
242,Dewsbury-Hall,MID,Everton,5.0,2.8,4.44,1.52,1.35,6.25,5.41,7.09,7.68,-6.33,"(A) Sunderland,(H) Fulham,(A) Manchester Utd,(H) Newcastle Utd,(A) Bournemouth"
614,Ward-Prowse,MID,West Ham,5.7,2.1,5.27,1.25,1.32,6.25,5.83,11.55,13.46,-12.14,"(H) Newcastle Utd,(H) Burnley,(A) Bournemouth,(H) Liverpool,(A) Manchester Utd"
727,Chukwueze,MID,Fulham,5.4,4.15,4.45,1.42,1.28,6.95,4.58,1.68,1.54,-0.26,"(H) Wolves,(A) Everton,(H) Sunderland,(A) Tottenham,(H) Manchester City"
145,De Cuyper,DEF,Brighton,4.4,6.95,5.0,1.27,1.27,6.25,4.86,2.94,2.84,-1.57,"(H) Leeds United,(A) Crystal Palace,(H) Brentford,(A) Nott'ham Forest,(H) Aston Villa"
303,Garner,MID,Everton,5.0,2.8,4.44,1.41,1.24,6.25,5.41,8.19,8.87,-7.63,"(A) Sunderland,(H) Fulham,(A) Manchester Utd,(H) Newcastle Utd,(A) Bournemouth"
575,Van de Ven,DEF,Tottenham,4.7,6.25,4.44,1.4,1.24,4.15,5.27,6.0,6.33,-5.09,"(H) Chelsea,(H) Manchester Utd,(A) Arsenal,(H) Fulham,(A) Newcastle Utd"
387,Szoboszlai,MID,Liverpool,6.5,4.85,4.04,1.51,1.23,6.95,3.89,8.71,6.78,-5.55,"(H) Aston Villa,(A) Manchester City,(H) Nott'ham Forest,(A) West Ham,(H) Sunderland"
645,Fer López,MID,Wolves,5.3,3.45,5.42,1.12,1.22,6.95,4.44,1.05,0.92,0.3,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
526,Igor Jesus,FWD,Nott'ham Forest,5.8,0.7,6.11,1.0,1.22,6.25,5.69,4.67,5.32,-4.1,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
693,Hutchinson,MID,Nott'ham Forest,5.4,0.7,6.11,1.0,1.22,6.25,5.69,4.6,5.23,-4.01,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
192,Hartman,DEF,Burnley,4.0,5.55,4.72,1.24,1.18,6.95,4.86,9.03,8.77,-7.59,"(H) Arsenal,(A) West Ham,(H) Chelsea,(A) Brentford,(H) Crystal Palace"
625,Füllkrug,FWD,West Ham,5.6,2.1,5.27,1.08,1.14,6.25,5.83,5.15,6.0,-4.86,"(H) Newcastle Utd,(H) Burnley,(A) Bournemouth,(H) Liverpool,(A) Manchester Utd"
612,L.Paquetá,MID,West Ham,5.9,2.1,5.27,1.07,1.14,6.25,5.83,9.61,11.2,-10.06,"(H) Newcastle Utd,(H) Burnley,(A) Bournemouth,(H) Liverpool,(A) Manchester Utd"
8,J.Timber,DEF,Arsenal,6.0,4.85,4.86,1.17,1.14,1.4,5.55,2.66,2.94,-1.8,"(A) Burnley,(A) Sunderland,(H) Tottenham,(A) Chelsea,(H) Brentford"
17,Ødegaard,MID,Arsenal,7.9,4.85,4.86,1.15,1.12,1.4,5.55,1.05,1.15,-0.03,"(A) Burnley,(A) Sunderland,(H) Tottenham,(A) Chelsea,(H) Brentford"
633,H.Bueno,DEF,Wolves,4.4,3.45,5.42,1.02,1.11,6.95,4.44,3.59,3.2,-2.09,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
271,Kamada,MID,Crystal Palace,5.0,5.55,5.97,0.93,1.11,5.55,5.97,7.2,8.59,-7.48,"(H) Brentford,(H) Brighton,(A) Wolves,(H) Manchester Utd,(A) Burnley"
110,Kayode,DEF,Brentford,4.5,6.25,4.72,1.17,1.11,4.85,5.41,6.55,7.08,-5.97,"(A) Crystal Palace,(H) Newcastle Utd,(A) Brighton,(H) Burnley,(A) Arsenal"
582,Kudus,MID,Tottenham,6.8,6.25,4.44,1.26,1.11,4.15,5.27,5.53,5.83,-4.72,"(H) Chelsea,(H) Manchester Utd,(A) Arsenal,(H) Fulham,(A) Newcastle Utd"
427,Reijnders,MID,Manchester City,5.6,6.25,5.41,1.02,1.1,2.1,5.13,3.55,3.65,-2.55,"(H) Bournemouth,(H) Liverpool,(A) Newcastle Utd,(H) Leeds United,(A) Fulham"
419,Grealish,MID,Everton,6.9,2.8,4.44,1.24,1.1,6.25,5.41,7.25,7.84,-6.74,"(A) Sunderland,(H) Fulham,(A) Manchester Utd,(H) Newcastle Utd,(A) Bournemouth"
82,Semenyo,MID,Bournemouth,8.1,6.95,4.04,1.37,1.1,4.15,4.31,7.65,6.59,-5.49,"(A) Manchester City,(A) Aston Villa,(H) West Ham,(A) Sunderland,(H) Everton"
436,De Ligt,DEF,Manchester Utd,5.0,7.65,5.69,0.96,1.09,4.85,3.48,7.03,4.9,-3.81,"(A) Nott'ham Forest,(A) Tottenham,(H) Everton,(A) Crystal Palace,(H) West Ham"
517,Anderson,MID,Nott'ham Forest,5.3,0.7,6.11,0.9,1.09,6.25,5.69,7.58,8.63,-7.54,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
493,Longstaff,MID,Leeds United,4.9,5.55,4.59,1.17,1.07,5.55,5.14,3.96,4.07,-3.0,"(A) Brighton,(A) Nott'ham Forest,(H) Aston Villa,(A) Manchester City,(H) Chelsea"
236,Neto,MID,Chelsea,7.0,5.55,5.0,1.06,1.06,5.55,5.13,5.9,6.05,-4.99,"(A) Tottenham,(H) Wolves,(A) Burnley,(H) Arsenal,(A) Leeds United"
64,Watkins,FWD,Aston Villa,8.5,6.25,5.97,0.88,1.05,2.8,5.55,3.29,3.64,-2.59,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
238,Estêvão,MID,Chelsea,6.5,5.55,5.0,1.04,1.04,5.55,5.13,1.25,1.28,-0.24,"(A) Tottenham,(H) Wolves,(A) Burnley,(H) Arsenal,(A) Leeds United"
224,Cucurella,DEF,Chelsea,6.1,5.55,5.0,1.05,1.04,5.55,5.13,9.34,9.58,-8.54,"(A) Tottenham,(H) Wolves,(A) Burnley,(H) Arsenal,(A) Leeds United"
456,Sancho,MID,Aston Villa,5.9,6.25,5.97,0.88,1.04,2.8,5.55,1.12,1.25,-0.21,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
329,Wilson,MID,Fulham,5.3,4.15,4.45,1.15,1.03,6.95,4.58,4.26,3.92,-2.89,"(H) Wolves,(A) Everton,(H) Sunderland,(A) Tottenham,(H) Manchester City"
485,Gordon,MID,Newcastle Utd,7.5,4.15,4.72,1.07,1.02,3.45,4.73,5.05,4.77,-3.75,"(A) West Ham,(A) Brentford,(H) Manchester City,(A) Everton,(H) Tottenham"
215,Flemming,FWD,Burnley,5.3,5.55,4.72,1.06,1.02,6.95,4.86,5.27,5.12,-4.1,"(H) Arsenal,(A) West Ham,(H) Chelsea,(A) Brentford,(H) Crystal Palace"
261,Richards,DEF,Crystal Palace,4.5,5.55,5.97,0.85,1.01,5.55,5.97,7.94,9.48,-8.47,"(H) Brentford,(H) Brighton,(A) Wolves,(H) Manchester Utd,(A) Burnley"
661,Ekitiké,FWD,Liverpool,8.6,4.85,4.04,1.21,0.98,6.95,3.89,6.1,4.73,-3.75,"(H) Aston Villa,(A) Manchester City,(H) Nott'ham Forest,(A) West Ham,(H) Sunderland"
684,Thiaw,DEF,Newcastle Utd,4.9,4.15,4.72,1.02,0.98,3.45,4.73,5.2,4.92,-3.94,"(A) West Ham,(A) Brentford,(H) Manchester City,(A) Everton,(H) Tottenham"
613,Souček,MID,West Ham,5.7,2.1,5.27,0.93,0.98,6.25,5.83,8.55,9.98,-9.0,"(H) Newcastle Utd,(H) Burnley,(A) Bournemouth,(H) Liverpool,(A) Manchester Utd"
121,Damsgaard,MID,Brentford,5.8,6.25,4.72,1.04,0.98,4.85,5.41,5.71,6.19,-5.21,"(A) Crystal Palace,(H) Newcastle Utd,(A) Brighton,(H) Burnley,(A) Arsenal"
252,Marc Guiu,FWD,Chelsea,4.2,5.55,5.0,0.98,0.98,5.55,5.13,5.65,5.79,-4.81,"(A) Tottenham,(H) Wolves,(A) Burnley,(H) Arsenal,(A) Leeds United"
158,Georginio,MID,Brighton,5.7,6.95,5.0,0.98,0.98,6.25,4.86,4.47,4.35,-3.37,"(H) Leeds United,(A) Crystal Palace,(H) Brentford,(A) Nott'ham Forest,(H) Aston Villa"
499,Isak,FWD,Liverpool,10.5,4.85,4.04,1.21,0.98,6.95,3.89,4.15,3.24,-2.26,"(H) Aston Villa,(A) Manchester City,(H) Nott'ham Forest,(A) West Ham,(H) Sunderland"
635,R.Gomes,DEF,Wolves,4.5,3.45,5.42,0.88,0.97,6.95,4.44,4.17,3.71,-2.74,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
411,O’Reilly,DEF,Manchester City,4.9,6.25,5.41,0.89,0.97,2.1,5.13,3.12,3.21,-2.24,"(H) Bournemouth,(H) Liverpool,(A) Newcastle Utd,(H) Leeds United,(A) Fulham"
388,C.Jones,MID,Liverpool,5.4,4.85,4.04,1.19,0.96,6.95,3.89,4.93,3.83,-2.87,"(H) Aston Villa,(A) Manchester City,(H) Nott'ham Forest,(A) West Ham,(H) Sunderland"
337,Raúl,FWD,Fulham,6.2,4.15,4.45,1.09,0.96,6.95,4.58,5.11,4.69,-3.73,"(H) Wolves,(A) Everton,(H) Sunderland,(A) Tottenham,(H) Manchester City"
491,Tonali,MID,Newcastle Utd,5.4,4.15,4.72,1.01,0.95,3.45,4.73,3.85,3.63,-2.68,"(A) West Ham,(A) Brentford,(H) Manchester City,(A) Everton,(H) Tottenham"
225,James,DEF,Chelsea,5.5,5.55,5.0,0.93,0.93,5.55,5.13,9.73,9.98,-9.05,"(A) Tottenham,(H) Wolves,(A) Burnley,(H) Arsenal,(A) Leeds United"
615,Summerville,MID,West Ham,5.5,2.1,5.27,0.88,0.92,6.25,5.83,9.39,10.94,-10.02,"(H) Newcastle Utd,(H) Burnley,(A) Bournemouth,(H) Liverpool,(A) Manchester Utd"
47,Rogers,MID,Aston Villa,6.8,6.25,5.97,0.76,0.91,2.8,5.55,4.32,4.8,-3.89,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
676,Ugochukwu,MID,Burnley,5.0,5.55,4.72,0.95,0.89,6.95,4.86,7.25,7.05,-6.16,"(H) Arsenal,(A) West Ham,(H) Chelsea,(A) Brentford,(H) Crystal Palace"
324,Iwobi,MID,Fulham,6.5,4.15,4.45,1.01,0.89,6.95,4.58,6.22,5.71,-4.82,"(H) Wolves,(A) Everton,(H) Sunderland,(A) Tottenham,(H) Manchester City"
148,F.Kadıoğlu,DEF,Brighton,4.4,6.95,5.0,0.9,0.89,6.25,4.86,6.32,6.14,-5.25,"(H) Leeds United,(A) Crystal Palace,(H) Brentford,(A) Nott'ham Forest,(H) Aston Villa"
521,Sangaré,MID,Nott'ham Forest,4.9,0.7,6.11,0.72,0.88,6.25,5.69,4.6,5.23,-4.35,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
53,Malen,MID,Aston Villa,5.1,6.25,5.97,0.73,0.86,2.8,5.55,1.5,1.67,-0.81,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
382,Wirtz,MID,Liverpool,8.1,4.85,4.04,1.06,0.85,6.95,3.89,6.31,4.92,-4.07,"(H) Aston Villa,(A) Manchester City,(H) Nott'ham Forest,(A) West Ham,(H) Sunderland"
683,Alderete,DEF,Sunderland,4.1,4.15,5.14,0.81,0.84,2.8,4.72,6.32,5.98,-5.14,"(H) Everton,(H) Arsenal,(A) Fulham,(H) Bournemouth,(A) Liverpool"
276,Devenny,MID,Crystal Palace,4.4,5.55,5.97,0.7,0.84,5.55,5.97,1.97,2.35,-1.51,"(H) Brentford,(H) Brighton,(A) Wolves,(H) Manchester Utd,(A) Burnley"
26,Zubimendi,MID,Arsenal,5.5,4.85,4.86,0.86,0.84,1.4,5.55,2.48,2.75,-1.91,"(A) Burnley,(A) Sunderland,(H) Tottenham,(A) Chelsea,(H) Brentford"
72,Senesi,DEF,Bournemouth,5.0,6.95,4.04,1.02,0.83,4.15,4.31,7.37,6.35,-5.52,"(A) Manchester City,(A) Aston Villa,(H) West Ham,(A) Sunderland,(H) Everton"
516,Hudson-Odoi,MID,Nott'ham Forest,5.8,0.7,6.11,0.67,0.83,6.25,5.69,4.2,4.78,-3.95,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
588,Odobert,MID,Tottenham,5.3,6.25,4.44,0.95,0.83,4.15,5.27,3.25,3.42,-2.59,"(H) Chelsea,(H) Manchester Utd,(A) Arsenal,(H) Fulham,(A) Newcastle Utd"
734,Bakwa,MID,Nott'ham Forest,6.0,0.7,6.11,0.67,0.83,6.25,5.69,5.25,5.98,-5.15,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
415,Savinho,MID,Manchester City,6.9,6.25,5.41,0.76,0.82,2.1,5.13,3.02,3.1,-2.28,"(H) Bournemouth,(H) Liverpool,(A) Newcastle Utd,(H) Leeds United,(A) Fulham"
342,Bogle,DEF,Leeds United,4.5,5.55,4.59,0.9,0.82,5.55,5.14,3.96,4.07,-3.25,"(A) Brighton,(A) Nott'ham Forest,(H) Aston Villa,(A) Manchester City,(H) Chelsea"
50,Buendía,MID,Aston Villa,5.3,6.25,5.97,0.67,0.81,2.8,5.55,1.54,1.71,-0.9,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
258,Mitchell,DEF,Crystal Palace,5.0,5.55,5.97,0.67,0.81,5.55,5.97,7.94,9.48,-8.67,"(H) Brentford,(H) Brighton,(A) Wolves,(H) Manchester Utd,(A) Burnley"
376,Gomez,DEF,Liverpool,4.9,4.85,4.04,1.0,0.8,6.95,3.89,1.05,0.81,-0.01,"(H) Aston Villa,(A) Manchester City,(H) Nott'ham Forest,(A) West Ham,(H) Sunderland"
18,Madueke,MID,Arsenal,6.9,4.85,4.86,0.8,0.78,1.4,5.55,2.75,3.06,-2.28,"(A) Burnley,(A) Sunderland,(H) Tottenham,(A) Chelsea,(H) Brentford"
97,Evanilson,FWD,Bournemouth,7.0,6.95,4.04,0.95,0.78,4.15,4.31,4.77,4.1,-3.32,"(A) Manchester City,(A) Aston Villa,(H) West Ham,(A) Sunderland,(H) Everton"
19,Martinelli,MID,Arsenal,6.9,4.85,4.86,0.8,0.78,1.4,5.55,0.89,0.99,-0.21,"(A) Burnley,(A) Sunderland,(H) Tottenham,(A) Chelsea,(H) Brentford"
668,Xhaka,MID,Sunderland,5.1,4.15,5.14,0.76,0.78,2.8,4.72,5.96,5.64,-4.86,"(H) Everton,(H) Arsenal,(A) Fulham,(H) Bournemouth,(A) Liverpool"
84,Tavernier,MID,Bournemouth,5.5,6.95,4.04,0.94,0.78,4.15,4.31,4.16,3.59,-2.81,"(A) Manchester City,(A) Aston Villa,(H) West Ham,(A) Sunderland,(H) Everton"
113,Van den Berg,DEF,Brentford,4.5,6.25,4.72,0.82,0.77,4.85,5.41,6.55,7.08,-6.31,"(A) Crystal Palace,(H) Newcastle Utd,(A) Brighton,(H) Burnley,(A) Arsenal"
217,Foster,FWD,Burnley,5.0,5.55,4.72,0.81,0.77,6.95,4.86,4.56,4.43,-3.66,"(H) Arsenal,(A) West Ham,(H) Chelsea,(A) Brentford,(H) Crystal Palace"
490,Joelinton,MID,Newcastle Utd,5.9,4.15,4.72,0.81,0.76,3.45,4.73,5.39,5.1,-4.34,"(A) West Ham,(A) Brentford,(H) Manchester City,(A) Everton,(H) Tottenham"
200,Anthony,MID,Burnley,5.7,5.55,4.72,0.79,0.75,6.95,4.86,8.07,7.85,-7.1,"(H) Arsenal,(A) West Ham,(H) Chelsea,(A) Brentford,(H) Crystal Palace"
389,Elliott,MID,Aston Villa,5.4,6.25,5.97,0.62,0.74,2.8,5.55,2.97,3.31,-2.57,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
