Player ID,Name,Pos,Team,Cost,team_Oi,opponent_Di,xGI,projected_GI,team_Di,opponent_Oi,xGc,projected_Gc,projected_net_goals,opponents
489,J.Murphy,MID,Newcastle Utd,6.1,3.75,4.98,1.68,1.69,3.3,5.31,3.02,3.2,-1.51,"(A) West Ham,(A) Brentford,(H) Manchester City,(A) Everton,(H) Tottenham"
419,Grealish,MID,Everton,6.9,3.75,4.47,1.86,1.67,5.0,4.98,6.81,6.78,-5.11,"(A) Sunderland,(H) Fulham,(A) Manchester Utd,(H) Newcastle Utd,(A) Bournemouth"
120,Schade,MID,Brentford,7.0,5.8,4.31,1.92,1.66,5.8,5.24,5.56,5.82,-4.16,"(A) Crystal Palace,(H) Newcastle Utd,(A) Brighton,(H) Burnley,(A) Arsenal"
284,Nketiah,FWD,Crystal Palace,5.4,5.0,6.55,1.27,1.65,3.75,5.14,3.28,3.37,-1.72,"(H) Brentford,(H) Brighton,(A) Wolves,(H) Manchester Utd,(A) Burnley"
485,Gordon,MID,Newcastle Utd,7.5,3.75,4.98,1.62,1.62,3.3,5.31,3.59,3.81,-2.19,"(A) West Ham,(A) Brentford,(H) Manchester City,(A) Everton,(H) Tottenham"
413,Marmoush,MID,Manchester City,8.3,7.05,5.05,1.59,1.61,2.9,4.91,2.38,2.34,-0.73,"(H) Bournemouth,(H) Liverpool,(A) Newcastle Utd,(H) Leeds United,(A) Fulham"
612,L.Paquetá,MID,West Ham,5.9,2.9,5.3,1.52,1.61,8.3,5.65,8.08,9.13,-7.52,"(H) Newcastle Utd,(H) Burnley,(A) Bournemouth,(H) Liverpool,(A) Manchester Utd"
273,Wharton,MID,Crystal Palace,5.0,5.0,6.55,1.23,1.6,3.75,5.14,6.06,6.23,-4.63,"(H) Brentford,(H) Brighton,(A) Wolves,(H) Manchester Utd,(A) Burnley"
450,Cunha,MID,Manchester Utd,7.9,6.2,5.4,1.47,1.58,5.8,4.15,5.8,4.82,-3.24,"(A) Nott'ham Forest,(A) Tottenham,(H) Everton,(A) Crystal Palace,(H) West Ham"
661,Ekitiké,FWD,Liverpool,8.6,6.65,4.89,1.6,1.57,5.8,4.06,4.79,3.89,-2.32,"(H) Aston Villa,(A) Manchester City,(H) Nott'ham Forest,(A) West Ham,(H) Sunderland"
83,O.Dango,MID,Brentford,6.0,5.8,4.31,1.81,1.56,5.8,5.24,3.98,4.18,-2.62,"(A) Crystal Palace,(H) Newcastle Utd,(A) Brighton,(H) Burnley,(A) Arsenal"
350,Aaronson,MID,Leeds United,5.4,3.75,4.8,1.61,1.54,5.8,5.14,3.09,3.17,-1.63,"(A) Brighton,(A) Nott'ham Forest,(H) Aston Villa,(A) Manchester City,(H) Chelsea"
235,Palmer,MID,Chelsea,10.3,7.05,4.98,1.53,1.53,4.55,5.07,4.23,4.3,-2.77,"(A) Tottenham,(H) Wolves,(A) Burnley,(H) Arsenal,(A) Leeds United"
691,Calvert-Lewin,FWD,Leeds United,5.5,3.75,4.8,1.59,1.53,5.8,5.14,2.93,3.02,-1.49,"(A) Brighton,(A) Nott'ham Forest,(H) Aston Villa,(A) Manchester City,(H) Chelsea"
418,Doku,MID,Manchester City,6.5,7.05,5.05,1.51,1.52,2.9,4.91,2.48,2.43,-0.91,"(H) Bournemouth,(H) Liverpool,(A) Newcastle Utd,(H) Leeds United,(A) Fulham"
20,Trossard,MID,Arsenal,6.9,6.65,4.64,1.64,1.52,1.25,5.89,2.0,2.34,-0.82,"(A) Burnley,(A) Sunderland,(H) Tottenham,(A) Chelsea,(H) Brentford"
200,Anthony,MID,Burnley,5.7,5.0,4.73,1.6,1.51,7.05,5.48,9.06,9.92,-8.41,"(H) Arsenal,(A) West Ham,(H) Chelsea,(A) Brentford,(H) Crystal Palace"
709,Krejčí,DEF,Wolves,4.5,2.9,4.89,1.52,1.49,7.9,4.32,5.11,4.42,-2.93,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
488,Bruno G.,MID,Newcastle Utd,6.5,3.75,4.98,1.47,1.47,3.3,5.31,4.29,4.55,-3.08,"(A) West Ham,(A) Brentford,(H) Manchester City,(A) Everton,(H) Tottenham"
64,Watkins,FWD,Aston Villa,8.5,3.75,6.05,1.21,1.46,3.3,5.15,5.67,5.84,-4.38,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
162,Gruda,MID,Brighton,5.4,5.8,5.14,1.41,1.46,6.2,4.07,2.07,1.68,-0.22,"(H) Leeds United,(A) Crystal Palace,(H) Brentford,(A) Nott'ham Forest,(H) Aston Villa"
242,Dewsbury-Hall,MID,Everton,5.0,3.75,4.47,1.62,1.46,5.0,4.98,7.39,7.36,-5.9,"(A) Sunderland,(H) Fulham,(A) Manchester Utd,(H) Newcastle Utd,(A) Bournemouth"
21,Rice,MID,Arsenal,6.6,6.65,4.64,1.51,1.42,1.25,5.89,2.55,3.0,-1.58,"(A) Burnley,(A) Sunderland,(H) Tottenham,(A) Chelsea,(H) Brentford"
236,Neto,MID,Chelsea,7.0,7.05,4.98,1.39,1.38,4.55,5.07,5.04,5.11,-3.73,"(A) Tottenham,(H) Wolves,(A) Burnley,(H) Arsenal,(A) Leeds United"
698,Okafor,MID,Leeds United,5.5,3.75,4.8,1.43,1.38,5.8,5.14,2.93,3.02,-1.64,"(A) Brighton,(A) Nott'ham Forest,(H) Aston Villa,(A) Manchester City,(H) Chelsea"
260,Guéhi,DEF,Crystal Palace,4.9,5.0,6.55,1.04,1.36,3.75,5.14,6.64,6.83,-5.47,"(H) Brentford,(H) Brighton,(A) Wolves,(H) Manchester Utd,(A) Burnley"
266,Eze,MID,Arsenal,7.6,6.65,4.64,1.46,1.36,1.25,5.89,2.34,2.76,-1.4,"(A) Burnley,(A) Sunderland,(H) Tottenham,(A) Chelsea,(H) Brentford"
54,McGinn,MID,Aston Villa,5.4,3.75,6.05,1.11,1.35,3.3,5.15,5.31,5.47,-4.12,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
86,Brooks,MID,Bournemouth,5.0,6.65,4.48,1.48,1.33,4.55,4.4,2.73,2.41,-1.08,"(A) Manchester City,(A) Aston Villa,(H) West Ham,(A) Sunderland,(H) Everton"
654,Strand Larsen,FWD,Wolves,6.4,2.9,4.89,1.34,1.31,7.9,4.32,5.22,4.5,-3.19,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
271,Kamada,MID,Crystal Palace,5.0,5.0,6.55,0.99,1.3,3.75,5.14,6.21,6.38,-5.08,"(H) Brentford,(H) Brighton,(A) Wolves,(H) Manchester Utd,(A) Burnley"
8,J.Timber,DEF,Arsenal,6.0,6.65,4.64,1.38,1.28,1.25,5.89,2.34,2.76,-1.48,"(A) Burnley,(A) Sunderland,(H) Tottenham,(A) Chelsea,(H) Brentford"
624,Bowen,FWD,West Ham,7.8,2.9,5.3,1.2,1.28,8.3,5.65,8.36,9.43,-8.15,"(H) Newcastle Utd,(H) Burnley,(A) Bournemouth,(H) Liverpool,(A) Manchester Utd"
332,Lukić,MID,Fulham,5.0,3.75,4.32,1.47,1.28,5.8,5.06,5.99,6.07,-4.79,"(H) Wolves,(A) Everton,(H) Sunderland,(A) Tottenham,(H) Manchester City"
382,Wirtz,MID,Liverpool,8.1,6.65,4.89,1.26,1.25,5.8,4.06,5.18,4.2,-2.95,"(H) Aston Villa,(A) Manchester City,(H) Nott'ham Forest,(A) West Ham,(H) Sunderland"
517,Anderson,MID,Nott'ham Forest,5.3,2.05,6.3,0.99,1.25,7.05,5.06,8.02,8.11,-6.86,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
727,Chukwueze,MID,Fulham,5.4,3.75,4.32,1.42,1.24,5.8,5.06,1.68,1.68,-0.44,"(H) Wolves,(A) Everton,(H) Sunderland,(A) Tottenham,(H) Manchester City"
100,Kroupi.Jr,FWD,Bournemouth,4.6,6.65,4.48,1.36,1.22,4.55,4.4,2.45,2.16,-0.94,"(A) Manchester City,(A) Aston Villa,(H) West Ham,(A) Sunderland,(H) Everton"
582,Kudus,MID,Tottenham,6.8,7.05,4.14,1.47,1.21,2.9,5.48,5.67,6.22,-5.01,"(H) Chelsea,(H) Manchester Utd,(A) Arsenal,(H) Fulham,(A) Newcastle Utd"
597,Richarlison,FWD,Tottenham,6.6,7.05,4.14,1.46,1.2,2.9,5.48,4.02,4.4,-3.2,"(H) Chelsea,(H) Manchester Utd,(A) Arsenal,(H) Fulham,(A) Newcastle Utd"
499,Isak,FWD,Liverpool,10.5,6.65,4.89,1.21,1.18,5.8,4.06,4.15,3.37,-2.19,"(H) Aston Villa,(A) Manchester City,(H) Nott'ham Forest,(A) West Ham,(H) Sunderland"
681,Šeško,FWD,Manchester Utd,7.3,6.2,5.4,1.09,1.18,5.8,4.15,4.87,4.03,-2.85,"(A) Nott'ham Forest,(A) Tottenham,(H) Everton,(A) Crystal Palace,(H) West Ham"
249,João Pedro,FWD,Chelsea,7.5,7.05,4.98,1.13,1.13,4.55,5.07,6.81,6.9,-5.77,"(A) Tottenham,(H) Wolves,(A) Burnley,(H) Arsenal,(A) Leeds United"
7,Calafiori,DEF,Arsenal,5.8,6.65,4.64,1.19,1.12,1.25,5.89,2.41,2.84,-1.72,"(A) Burnley,(A) Sunderland,(H) Tottenham,(A) Chelsea,(H) Brentford"
387,Szoboszlai,MID,Liverpool,6.5,6.65,4.89,1.13,1.11,5.8,4.06,6.64,5.39,-4.28,"(H) Aston Villa,(A) Manchester City,(H) Nott'ham Forest,(A) West Ham,(H) Sunderland"
466,Zirkzee,FWD,Manchester Utd,5.8,6.2,5.4,1.02,1.1,5.8,4.15,2.25,1.86,-0.76,"(A) Nott'ham Forest,(A) Tottenham,(H) Everton,(A) Crystal Palace,(H) West Ham"
84,Tavernier,MID,Bournemouth,5.5,6.65,4.48,1.24,1.1,4.55,4.4,4.18,3.68,-2.58,"(A) Manchester City,(A) Aston Villa,(H) West Ham,(A) Sunderland,(H) Everton"
614,Ward-Prowse,MID,West Ham,5.7,2.9,5.3,1.04,1.1,8.3,5.65,7.27,8.2,-7.1,"(H) Newcastle Utd,(H) Burnley,(A) Bournemouth,(H) Liverpool,(A) Manchester Utd"
671,Wilson,FWD,West Ham,5.9,2.9,5.3,1.02,1.1,8.3,5.65,3.72,4.2,-3.1,"(H) Newcastle Utd,(H) Burnley,(A) Bournemouth,(H) Liverpool,(A) Manchester Utd"
427,Reijnders,MID,Manchester City,5.6,7.05,5.05,1.08,1.09,2.9,4.91,5.02,4.91,-3.82,"(H) Bournemouth,(H) Liverpool,(A) Newcastle Utd,(H) Leeds United,(A) Fulham"
50,Buendía,MID,Aston Villa,5.3,3.75,6.05,0.89,1.08,3.3,5.15,2.69,2.75,-1.67,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
456,Sancho,MID,Aston Villa,5.9,3.75,6.05,0.88,1.06,3.3,5.15,1.12,1.16,-0.1,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
18,Madueke,MID,Arsenal,6.9,6.65,4.64,1.15,1.06,1.25,5.89,2.04,2.41,-1.35,"(A) Burnley,(A) Sunderland,(H) Tottenham,(A) Chelsea,(H) Brentford"
560,Isidor,FWD,Sunderland,5.6,4.55,4.48,1.17,1.04,2.9,5.49,4.1,4.51,-3.47,"(H) Everton,(H) Arsenal,(A) Fulham,(H) Bournemouth,(A) Liverpool"
693,Hutchinson,MID,Nott'ham Forest,5.4,2.05,6.3,0.8,1.02,7.05,5.06,3.72,3.76,-2.74,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
636,S.Bueno,DEF,Wolves,4.4,2.9,4.89,1.04,1.02,7.9,4.32,5.41,4.67,-3.65,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
97,Evanilson,FWD,Bournemouth,7.0,6.65,4.48,1.16,1.02,4.55,4.4,4.44,3.92,-2.9,"(A) Manchester City,(A) Aston Villa,(H) West Ham,(A) Sunderland,(H) Everton"
417,Cherki,MID,Manchester City,6.3,7.05,5.05,1.0,1.0,2.9,4.91,1.04,1.04,-0.04,"(H) Bournemouth,(H) Liverpool,(A) Newcastle Utd,(H) Leeds United,(A) Fulham"
37,Digne,DEF,Aston Villa,4.5,3.75,6.05,0.82,0.99,3.3,5.15,4.58,4.72,-3.73,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
121,Damsgaard,MID,Brentford,5.8,5.8,4.31,1.15,0.99,5.8,5.24,6.03,6.32,-5.33,"(A) Crystal Palace,(H) Newcastle Utd,(A) Brighton,(H) Burnley,(A) Arsenal"
516,Hudson-Odoi,MID,Nott'ham Forest,5.8,2.05,6.3,0.78,0.98,7.05,5.06,5.56,5.63,-4.65,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
303,Garner,MID,Everton,5.0,3.75,4.47,1.09,0.97,5.0,4.98,7.97,7.93,-6.96,"(A) Sunderland,(H) Fulham,(A) Manchester Utd,(H) Newcastle Utd,(A) Bournemouth"
145,De Cuyper,DEF,Brighton,4.4,5.8,5.14,0.93,0.96,6.2,4.07,3.87,3.15,-2.19,"(H) Leeds United,(A) Crystal Palace,(H) Brentford,(A) Nott'ham Forest,(H) Aston Villa"
635,R.Gomes,DEF,Wolves,4.5,2.9,4.89,0.97,0.96,7.9,4.32,3.58,3.1,-2.14,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
575,Van de Ven,DEF,Tottenham,4.7,7.05,4.14,1.17,0.96,2.9,5.48,5.93,6.5,-5.54,"(H) Chelsea,(H) Manchester Utd,(A) Arsenal,(H) Fulham,(A) Newcastle Utd"
410,Lewis,DEF,Manchester City,4.9,7.05,5.05,0.93,0.95,2.9,4.91,2.57,2.53,-1.58,"(H) Bournemouth,(H) Liverpool,(A) Newcastle Utd,(H) Leeds United,(A) Fulham"
224,Cucurella,DEF,Chelsea,6.1,7.05,4.98,0.94,0.94,4.55,5.07,6.77,6.85,-5.91,"(A) Tottenham,(H) Wolves,(A) Burnley,(H) Arsenal,(A) Leeds United"
648,Munetsi,MID,Wolves,5.4,2.9,4.89,0.95,0.93,7.9,4.32,5.38,4.66,-3.73,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
365,Nmecha,FWD,Leeds United,5.0,3.75,4.8,0.97,0.93,5.8,5.14,1.57,1.61,-0.68,"(A) Brighton,(A) Nott'ham Forest,(H) Aston Villa,(A) Manchester City,(H) Chelsea"
508,N.Williams,DEF,Nott'ham Forest,4.8,2.05,6.3,0.72,0.92,7.05,5.06,8.02,8.11,-7.19,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
625,Füllkrug,FWD,West Ham,5.6,2.9,5.3,0.87,0.91,8.3,5.65,4.94,5.58,-4.67,"(H) Newcastle Utd,(H) Burnley,(A) Bournemouth,(H) Liverpool,(A) Manchester Utd"
487,Barnes,MID,Newcastle Utd,6.4,3.75,4.98,0.91,0.91,3.3,5.31,1.03,1.09,-0.18,"(A) West Ham,(A) Brentford,(H) Manchester City,(A) Everton,(H) Tottenham"
157,Mitoma,MID,Brighton,6.3,5.8,5.14,0.88,0.9,6.2,4.07,6.66,5.42,-4.52,"(H) Leeds United,(A) Crystal Palace,(H) Brentford,(A) Nott'ham Forest,(H) Aston Villa"
170,Milner,MID,Brighton,5.0,5.8,5.14,0.85,0.88,6.2,4.07,2.39,1.95,-1.07,"(H) Leeds United,(A) Crystal Palace,(H) Brentford,(A) Nott'ham Forest,(H) Aston Villa"
402,Aït-Nouri,DEF,Manchester City,5.8,7.05,5.05,0.87,0.87,2.9,4.91,4.9,4.82,-3.95,"(H) Bournemouth,(H) Liverpool,(A) Newcastle Utd,(H) Leeds United,(A) Fulham"
261,Richards,DEF,Crystal Palace,4.5,5.0,6.55,0.67,0.87,3.75,5.14,6.64,6.83,-5.96,"(H) Brentford,(H) Brighton,(A) Wolves,(H) Manchester Utd,(A) Burnley"
526,Igor Jesus,FWD,Nott'ham Forest,5.8,2.05,6.3,0.67,0.86,7.05,5.06,4.06,4.11,-3.25,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
684,Thiaw,DEF,Newcastle Utd,4.9,3.75,4.98,0.85,0.85,3.3,5.31,4.64,4.94,-4.09,"(A) West Ham,(A) Brentford,(H) Manchester City,(A) Everton,(H) Tottenham"
660,Stach,MID,Leeds United,5.1,3.75,4.8,0.89,0.85,5.8,5.14,5.18,5.32,-4.47,"(A) Brighton,(A) Nott'ham Forest,(H) Aston Villa,(A) Manchester City,(H) Chelsea"
491,Tonali,MID,Newcastle Utd,5.4,3.75,4.98,0.83,0.84,3.3,5.31,3.09,3.28,-2.44,"(A) West Ham,(A) Brentford,(H) Manchester City,(A) Everton,(H) Tottenham"
217,Foster,FWD,Burnley,5.0,5.0,4.73,0.89,0.84,7.05,5.48,7.18,7.86,-7.02,"(H) Arsenal,(A) West Ham,(H) Chelsea,(A) Brentford,(H) Crystal Palace"
226,Chalobah,DEF,Chelsea,5.1,7.05,4.98,0.84,0.83,4.55,5.07,5.64,5.72,-4.89,"(A) Tottenham,(H) Wolves,(A) Burnley,(H) Arsenal,(A) Leeds United"
324,Iwobi,MID,Fulham,6.5,3.75,4.32,0.96,0.82,5.8,5.06,6.65,6.74,-5.92,"(H) Wolves,(A) Everton,(H) Sunderland,(A) Tottenham,(H) Manchester City"
47,Rogers,MID,Aston Villa,6.8,3.75,6.05,0.67,0.82,3.3,5.15,6.51,6.7,-5.88,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
663,J.Arias,MID,Wolves,5.2,2.9,4.89,0.84,0.82,7.9,4.32,3.71,3.21,-2.39,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
436,De Ligt,DEF,Manchester Utd,5.0,6.2,5.4,0.74,0.81,5.8,4.15,7.68,6.38,-5.57,"(A) Nott'ham Forest,(A) Tottenham,(H) Everton,(A) Crystal Palace,(H) West Ham"
457,Casemiro,MID,Manchester Utd,5.5,6.2,5.4,0.73,0.79,5.8,4.15,3.39,2.82,-2.03,"(A) Nott'ham Forest,(A) Tottenham,(H) Everton,(A) Crystal Palace,(H) West Ham"
455,Mount,MID,Manchester Utd,5.9,6.2,5.4,0.73,0.79,5.8,4.15,2.96,2.44,-1.65,"(A) Nott'ham Forest,(A) Tottenham,(H) Everton,(A) Crystal Palace,(H) West Ham"
424,Bobb,MID,Manchester City,5.4,7.05,5.05,0.79,0.78,2.9,4.91,3.19,3.14,-2.36,"(H) Bournemouth,(H) Liverpool,(A) Newcastle Utd,(H) Leeds United,(A) Fulham"
158,Georginio,MID,Brighton,5.7,5.8,5.14,0.74,0.76,6.2,4.07,3.98,3.25,-2.49,"(H) Leeds United,(A) Crystal Palace,(H) Brentford,(A) Nott'ham Forest,(H) Aston Villa"
507,Aina,DEF,Nott'ham Forest,4.8,2.05,6.3,0.6,0.76,7.05,5.06,8.37,8.46,-7.7,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
388,C.Jones,MID,Liverpool,5.4,6.65,4.89,0.79,0.76,5.8,4.06,3.91,3.17,-2.41,"(H) Aston Villa,(A) Manchester City,(H) Nott'ham Forest,(A) West Ham,(H) Sunderland"
225,James,DEF,Chelsea,5.5,7.05,4.98,0.75,0.75,4.55,5.07,6.85,6.94,-6.19,"(A) Tottenham,(H) Wolves,(A) Burnley,(H) Arsenal,(A) Leeds United"
48,Tielemans,MID,Aston Villa,5.9,3.75,6.05,0.62,0.75,3.3,5.15,8.1,8.34,-7.59,"(A) Liverpool,(H) Bournemouth,(A) Leeds United,(H) Wolves,(A) Brighton"
440,Dalot,DEF,Manchester Utd,4.4,6.2,5.4,0.68,0.74,5.8,4.15,6.68,5.54,-4.8,"(A) Nott'ham Forest,(A) Tottenham,(H) Everton,(A) Crystal Palace,(H) West Ham"
338,Muniz,FWD,Fulham,5.4,3.75,4.32,0.87,0.74,5.8,5.06,5.45,5.52,-4.78,"(H) Wolves,(A) Everton,(H) Sunderland,(A) Tottenham,(H) Manchester City"
192,Hartman,DEF,Burnley,4.0,5.0,4.73,0.79,0.74,7.05,5.48,10.11,11.08,-10.34,"(H) Arsenal,(A) West Ham,(H) Chelsea,(A) Brentford,(H) Crystal Palace"
416,Bernardo,MID,Manchester City,6.3,7.05,5.05,0.73,0.74,2.9,4.91,2.83,2.76,-2.02,"(H) Bournemouth,(H) Liverpool,(A) Newcastle Utd,(H) Leeds United,(A) Fulham"
633,H.Bueno,DEF,Wolves,4.4,2.9,4.89,0.74,0.73,7.9,4.32,4.33,3.74,-3.01,"(A) Fulham,(A) Chelsea,(H) Crystal Palace,(A) Aston Villa,(H) Nott'ham Forest"
181,Kostoulas,FWD,Brighton,4.8,5.8,5.14,0.7,0.72,6.2,4.07,1.27,1.04,-0.32,"(H) Leeds United,(A) Crystal Palace,(H) Brentford,(A) Nott'ham Forest,(H) Aston Villa"
17,Ødegaard,MID,Arsenal,7.9,6.65,4.64,0.79,0.72,1.25,5.89,1.97,2.31,-1.59,"(A) Burnley,(A) Sunderland,(H) Tottenham,(A) Chelsea,(H) Brentford"
12,Zinchenko,DEF,Nott'ham Forest,4.9,2.05,6.3,0.57,0.71,7.05,5.06,5.75,5.82,-5.11,"(H) Manchester Utd,(H) Leeds United,(A) Liverpool,(H) Brighton,(A) Wolves"
490,Joelinton,MID,Newcastle Utd,5.9,3.75,4.98,0.72,0.71,3.3,5.31,3.73,3.96,-3.25,"(A) West Ham,(A) Brentford,(H) Manchester City,(A) Everton,(H) Tottenham"
270,Hughes,MID,Crystal Palace,4.8,5.0,6.55,0.54,0.69,3.75,5.14,3.51,3.6,-2.91,"(H) Brentford,(H) Brighton,(A) Wolves,(H) Manchester Utd,(A) Burnley"
