Player ID,Name,Pos,Team,Cost,Total Points,Bonus,Points/$,Games,Goals,Assists,xG,xA,xGI,gc,xGc,clean_sheets,def_con,Saves,h_Games,h_Goals,h_Assists,h_xG,h_xA,h_xGI,h_Gc,h_xGc,a_Games,a_Goals,a_Assists,a_xG,a_xA,a_xGI,a_Gc,a_xGc
449,B.Fernandes,MID,Manchester Utd,9.0,16,2,1.78,4,1,0,1.91,0.91,2.82,7,6.79,0,46,0,2,1,0,1.07,0.55,1.62,3,2.51,2,0,0,0.84,0.36,1.2,4,4.28
525,Wood,FWD,Nott'ham Forest,7.6,18,3,2.37,4,2,0,1.62,0.11,1.73,4,4.94,1,4,0,2,2,0,1.36,0.01,1.37,1,2.09,2,0,0,0.26,0.1,0.36,3,2.85
249,João Pedro,FWD,Chelsea,7.7,33,8,4.29,4,2,3,1.5,0.17,1.67,2,3.06,2,19,0,2,1,0,0.94,0.04,0.98,0,1.62,2,1,3,0.56,0.13,0.69,2,1.44
381,M.Salah,MID,Liverpool,14.5,25,2,1.72,4,2,1,1.1,0.5,1.6,4,3.25,2,17,0,2,1,0,0.31,0.14,0.45,2,2.19,2,1,1,0.79,0.36,1.15,2,1.06
427,Reijnders,MID,Manchester City,5.7,17,0,2.98,4,1,1,0.61,0.32,0.93,4,5.48,2,20,0,2,0,0,0.39,0.06,0.45,2,2.62,2,1,1,0.22,0.26,0.48,2,2.86
235,Palmer,MID,Chelsea,10.4,10,1,0.96,2,1,0,0.8,0.12,0.92,1,1.53,1,7,0,1,0,0,0.17,0.03,0.2,0,0.66,1,1,0,0.63,0.09,0.72,1,0.87
568,Pedro Porro,DEF,Tottenham,5.6,21,0,3.75,4,0,0,0.11,0.78,0.89,1,4.65,3,27,0,2,0,0,0.03,0.28,0.31,1,2.5,2,0,0,0.08,0.5,0.58,0,2.15
517,Anderson,MID,Nott'ham Forest,5.5,14,1,2.55,4,0,1,0.41,0.47,0.88,8,6.86,0,48,0,2,0,1,0.41,0.41,0.82,4,3.92,2,0,0,0.0,0.06,0.06,4,2.94
373,Virgil,DEF,Liverpool,6.1,22,4,3.61,4,0,0,0.18,0.09,0.27,4,3.25,2,50,0,2,0,0,0.18,0.03,0.21,2,2.19,2,0,0,0.0,0.06,0.06,2,1.06
508,N.Williams,DEF,Nott'ham Forest,5.0,4,0,0.8,4,0,0,0.04,0.14,0.18,8,6.86,0,19,0,2,0,0,0.03,0.11,0.14,4,3.92,2,0,0,0.01,0.03,0.04,4,2.94
476,Burn,DEF,Newcastle Utd,5.0,23,1,4.6,4,0,0,0.05,0.09,0.14,3,2.09,3,30,0,2,0,0,0.05,0.07,0.12,3,1.2,2,0,0,0.0,0.02,0.02,0,0.89
191,Estève,DEF,Burnley,4.0,12,0,3.0,4,0,0,0.05,0.01,0.06,7,9.06,1,38,0,2,0,0,0.0,0.01,0.01,1,3.11,2,0,0,0.05,0.0,0.05,6,5.95
252,Marc Guiu,FWD,Chelsea,4.4,2,0,0.45,2,0,0,0.02,0.01,0.03,1,0.66,0,1,0,1,0,0,0.0,0.0,0.0,0,0.0,1,0,0,0.02,0.01,0.03,1,0.66
220,Sánchez,GK,Chelsea,5.0,19,1,3.8,4,0,0,0.0,0.0,0.0,3,3.84,2,0,11,2,0,0,0.0,0.0,0.0,0,1.68,2,0,0,0.0,0.0,0.0,3,2.16
470,Dúbravka,GK,Burnley,4.0,13,0,3.25,4,0,0,0.0,0.0,0.0,7,9.17,1,0,12,2,0,0,0.0,0.0,0.0,1,3.22,2,0,0,0.0,0.0,0.0,6,5.95
