Player ID,Name,Pos,Team,Cost,team_Oi,opponent_Di,xGI,projected_GI,team_Di,opponent_Oi,xGc,projected_Gc,projected_net_goals,opponents
575,Van de Ven,DEF,Tottenham,4.5,9.6,9.61,1.5,2.88,0.0,2.29,6.23,2.84,0.04,"(H) Bournemouth,(A) West Ham,(A) Brighton,(H) Wolves,(A) Leeds United"
487,Barnes,MID,Newcastle Utd,6.5,3.85,6.15,2.3,2.82,5.75,5.38,1.33,1.42,1.4,"(A) Leeds United,(H) Wolves,(A) Bournemouth,(H) Arsenal,(H) Nott'ham Forest"
449,B.Fernandes,MID,Manchester Utd,9.0,1.9,4.22,3.28,2.75,3.85,6.15,7.67,9.44,-6.69,"(H) Burnley,(A) Manchester City,(H) Chelsea,(A) Brentford,(H) Sunderland"
83,O.Dango,MID,Brentford,6.0,3.85,3.46,3.95,2.74,5.75,5.76,5.5,6.33,-3.59,"(A) Sunderland,(H) Chelsea,(A) Fulham,(H) Manchester Utd,(H) Manchester City"
299,Ndiaye,MID,Everton,6.5,3.85,7.3,1.88,2.74,1.9,3.45,8.88,6.11,-3.37,"(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham,(H) Crystal Palace"
515,Gibbs-White,MID,Nott'ham Forest,7.5,7.7,6.15,2.17,2.67,3.85,5.38,6.5,6.99,-4.32,"(H) West Ham,(A) Arsenal,(A) Burnley,(H) Sunderland,(A) Newcastle Utd"
419,Grealish,MID,Everton,6.5,3.85,7.3,1.82,2.66,1.9,3.45,8.92,6.16,-3.5,"(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham,(H) Crystal Palace"
236,Neto,MID,Chelsea,7.0,9.6,5.38,2.35,2.52,1.9,4.99,3.47,3.47,-0.95,"(H) Fulham,(A) Brentford,(A) Manchester Utd,(H) Brighton,(H) Liverpool"
21,Rice,MID,Arsenal,6.5,11.55,7.31,1.7,2.48,0.0,6.92,3.02,4.19,-1.71,"(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd,(H) West Ham"
568,Pedro Porro,DEF,Tottenham,5.5,9.6,9.61,1.23,2.35,0.0,2.29,6.23,2.84,-0.49,"(H) Bournemouth,(A) West Ham,(A) Brighton,(H) Wolves,(A) Leeds United"
365,Nmecha,FWD,Leeds United,5.0,1.9,5.38,2.15,2.31,9.6,4.61,3.28,3.01,-0.7,"(H) Newcastle Utd,(A) Fulham,(A) Wolves,(H) Bournemouth,(H) Tottenham"
249,João Pedro,FWD,Chelsea,7.5,9.6,5.38,2.05,2.21,1.9,4.99,3.33,3.31,-1.1,"(H) Fulham,(A) Brentford,(A) Manchester Utd,(H) Brighton,(H) Liverpool"
325,Smith Rowe,MID,Fulham,5.9,3.85,5.37,2.03,2.17,3.85,4.22,1.27,1.08,1.09,"(A) Chelsea,(H) Leeds United,(H) Brentford,(A) Aston Villa,(A) Bournemouth"
517,Anderson,MID,Nott'ham Forest,5.5,7.7,6.15,1.75,2.15,3.85,5.38,6.5,6.99,-4.84,"(H) West Ham,(A) Arsenal,(A) Burnley,(H) Sunderland,(A) Newcastle Utd"
486,Elanga,MID,Newcastle Utd,7.0,3.85,6.15,1.72,2.12,5.75,5.38,2.17,2.34,-0.22,"(A) Leeds United,(H) Wolves,(A) Bournemouth,(H) Arsenal,(H) Nott'ham Forest"
136,Thiago,FWD,Brentford,6.0,3.85,3.46,2.88,1.98,5.75,5.76,7.62,8.78,-6.8,"(A) Sunderland,(H) Chelsea,(A) Fulham,(H) Manchester Utd,(H) Manchester City"
84,Tavernier,MID,Bournemouth,5.5,5.75,4.99,1.95,1.95,7.7,4.22,6.55,5.54,-3.59,"(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United,(H) Fulham"
267,Sarr,MID,Crystal Palace,6.5,1.9,6.15,1.5,1.83,1.9,4.99,6.32,6.3,-4.47,"(A) Aston Villa,(H) Sunderland,(A) West Ham,(H) Liverpool,(A) Everton"
516,Hudson-Odoi,MID,Nott'ham Forest,6.0,7.7,6.15,1.47,1.82,3.85,5.38,6.5,6.99,-5.17,"(H) West Ham,(A) Arsenal,(A) Burnley,(H) Sunderland,(A) Newcastle Utd"
450,Cunha,MID,Manchester Utd,8.0,1.9,4.22,2.15,1.8,3.85,6.15,7.67,9.44,-7.64,"(H) Burnley,(A) Manchester City,(H) Chelsea,(A) Brentford,(H) Sunderland"
300,McNeil,MID,Everton,5.9,3.85,7.3,1.2,1.75,1.9,3.45,4.75,3.28,-1.53,"(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham,(H) Crystal Palace"
17,Ødegaard,MID,Arsenal,8.0,11.55,7.31,1.2,1.75,0.0,6.92,4.22,5.84,-4.09,"(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd,(H) West Ham"
266,Eze,MID,Arsenal,7.5,11.55,7.31,1.2,1.75,0.0,6.92,6.1,8.44,-6.69,"(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd,(H) West Ham"
317,Andersen,DEF,Fulham,4.5,3.85,5.37,1.62,1.73,3.85,4.22,7.77,6.57,-4.84,"(A) Chelsea,(H) Leeds United,(H) Brentford,(A) Aston Villa,(A) Bournemouth"
160,Minteh,MID,Brighton,6.0,1.9,4.61,1.85,1.7,5.75,6.53,5.3,6.93,-5.23,"(H) Manchester City,(A) Bournemouth,(H) Tottenham,(A) Chelsea,(A) Wolves"
660,Stach,MID,Leeds United,5.0,1.9,5.38,1.57,1.69,9.6,4.61,8.58,7.9,-6.21,"(H) Newcastle Utd,(A) Fulham,(A) Wolves,(H) Bournemouth,(H) Tottenham"
324,Iwobi,MID,Fulham,6.5,3.85,5.37,1.52,1.65,3.85,4.22,6.7,5.65,-4.0,"(A) Chelsea,(H) Leeds United,(H) Brentford,(A) Aston Villa,(A) Bournemouth"
413,Marmoush,MID,Manchester City,8.4,7.7,4.22,1.95,1.65,3.85,4.61,2.07,1.92,-0.27,"(A) Brighton,(H) Manchester Utd,(A) Arsenal,(H) Burnley,(A) Brentford"
119,Mbeumo,MID,Manchester Utd,8.0,1.9,4.22,1.95,1.65,3.85,6.15,7.67,9.44,-7.79,"(H) Burnley,(A) Manchester City,(H) Chelsea,(A) Brentford,(H) Sunderland"
661,Ekitiké,FWD,Liverpool,8.6,13.45,2.29,3.57,1.63,7.7,6.15,5.67,6.97,-5.34,"(H) Arsenal,(A) Burnley,(H) Everton,(A) Crystal Palace,(A) Chelsea"
242,Dewsbury-Hall,MID,Everton,5.0,3.85,7.3,1.02,1.5,1.9,3.45,11.25,7.77,-6.27,"(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham,(H) Crystal Palace"
410,Lewis,DEF,Manchester City,5.0,7.7,4.22,1.72,1.47,3.85,4.61,3.65,3.37,-1.9,"(A) Brighton,(H) Manchester Utd,(A) Arsenal,(H) Burnley,(A) Brentford"
224,Cucurella,DEF,Chelsea,6.1,9.6,5.38,1.33,1.41,1.9,4.99,2.38,2.38,-0.97,"(H) Fulham,(A) Brentford,(A) Manchester Utd,(H) Brighton,(H) Liverpool"
669,Ndoye,MID,Nott'ham Forest,6.0,7.7,6.15,1.15,1.41,3.85,5.38,6.5,6.99,-5.58,"(H) West Ham,(A) Arsenal,(A) Burnley,(H) Sunderland,(A) Newcastle Utd"
338,Muniz,FWD,Fulham,5.5,3.85,5.37,1.3,1.4,3.85,4.22,4.88,4.11,-2.71,"(A) Chelsea,(H) Leeds United,(H) Brentford,(A) Aston Villa,(A) Bournemouth"
16,Saka,MID,Arsenal,10.0,11.55,7.31,0.95,1.4,0.0,6.92,4.22,5.84,-4.44,"(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd,(H) West Ham"
283,Mateta,FWD,Crystal Palace,7.5,1.9,6.15,1.12,1.39,1.9,4.99,5.65,5.64,-4.25,"(A) Aston Villa,(H) Sunderland,(A) West Ham,(H) Liverpool,(A) Everton"
50,Buendía,MID,Aston Villa,5.4,0.0,3.45,2.0,1.38,1.9,3.84,1.4,1.09,0.29,"(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham,(H) Burnley"
310,Barry,FWD,Everton,6.0,3.85,7.3,0.9,1.32,1.9,3.45,4.2,2.9,-1.58,"(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham,(H) Crystal Palace"
335,King,MID,Fulham,4.5,3.85,5.37,1.23,1.31,3.85,4.22,6.47,5.47,-4.16,"(A) Chelsea,(H) Leeds United,(H) Brentford,(A) Aston Villa,(A) Bournemouth"
573,Spence,DEF,Tottenham,4.5,9.6,9.61,0.68,1.31,0.0,2.29,6.23,2.84,-1.53,"(H) Bournemouth,(A) West Ham,(A) Brighton,(H) Wolves,(A) Leeds United"
593,P.M.Sarr,MID,Tottenham,5.0,9.6,9.61,0.65,1.25,0.0,2.29,6.23,2.84,-1.59,"(H) Bournemouth,(A) West Ham,(A) Brighton,(H) Wolves,(A) Leeds United"
588,Odobert,MID,Tottenham,5.4,9.6,9.61,0.65,1.25,0.0,2.29,0.45,0.19,1.06,"(H) Bournemouth,(A) West Ham,(A) Brighton,(H) Wolves,(A) Leeds United"
693,Hutchinson,MID,Nott'ham Forest,5.5,7.7,6.15,1.0,1.23,3.85,5.38,0.0,0.0,1.23,"(H) West Ham,(A) Arsenal,(A) Burnley,(H) Sunderland,(A) Newcastle Utd"
332,Lukić,MID,Fulham,5.0,3.85,5.37,1.12,1.22,3.85,4.22,7.77,6.57,-5.35,"(A) Chelsea,(H) Leeds United,(H) Brentford,(A) Aston Villa,(A) Bournemouth"
270,Hughes,MID,Crystal Palace,5.0,1.9,6.15,0.98,1.19,1.9,4.99,5.38,5.37,-4.18,"(A) Aston Villa,(H) Sunderland,(A) West Ham,(H) Liverpool,(A) Everton"
226,Chalobah,DEF,Chelsea,5.0,9.6,5.38,1.1,1.18,1.9,4.99,2.38,2.38,-1.2,"(H) Fulham,(A) Brentford,(A) Manchester Utd,(H) Brighton,(H) Liverpool"
654,Strand Larsen,FWD,Wolves,6.5,0.0,4.6,1.25,1.16,9.6,4.22,8.53,7.19,-6.03,"(H) Everton,(A) Newcastle Utd,(H) Leeds United,(A) Tottenham,(H) Brighton"
205,Cullen,MID,Burnley,5.0,3.85,4.23,1.38,1.15,5.75,6.15,7.72,9.51,-8.36,"(A) Manchester Utd,(H) Liverpool,(H) Nott'ham Forest,(A) Manchester City,(A) Aston Villa"
256,Muñoz,DEF,Crystal Palace,5.5,1.9,6.15,0.93,1.13,1.9,4.99,6.32,6.3,-5.17,"(A) Aston Villa,(H) Sunderland,(A) West Ham,(H) Liverpool,(A) Everton"
405,Aké,DEF,Manchester City,5.5,7.7,4.22,1.3,1.1,3.85,4.61,5.15,4.74,-3.64,"(A) Brighton,(H) Manchester Utd,(A) Arsenal,(H) Burnley,(A) Brentford"
417,Cherki,MID,Manchester City,6.5,7.7,4.22,1.33,1.1,3.85,4.61,2.07,1.92,-0.82,"(A) Brighton,(H) Manchester Utd,(A) Arsenal,(H) Burnley,(A) Brentford"
235,Palmer,MID,Chelsea,10.5,9.6,5.38,1.0,1.07,1.9,4.99,3.3,3.3,-2.23,"(H) Fulham,(A) Brentford,(A) Manchester Utd,(H) Brighton,(H) Liverpool"
121,Damsgaard,MID,Brentford,5.9,3.85,3.46,1.5,1.03,5.75,5.76,5.95,6.85,-5.82,"(A) Sunderland,(H) Chelsea,(A) Fulham,(H) Manchester Utd,(H) Manchester City"
322,Tete,DEF,Fulham,4.5,3.85,5.37,0.95,1.01,3.85,4.22,7.77,6.57,-5.56,"(A) Chelsea,(H) Leeds United,(H) Brentford,(A) Aston Villa,(A) Bournemouth"
64,Watkins,FWD,Aston Villa,9.0,0.0,3.45,1.45,0.99,1.9,3.84,6.6,5.08,-4.09,"(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham,(H) Burnley"
455,Mount,MID,Manchester Utd,6.0,1.9,4.22,1.15,0.97,3.85,6.15,5.4,6.63,-5.66,"(H) Burnley,(A) Manchester City,(H) Chelsea,(A) Brentford,(H) Sunderland"
596,Solanke,FWD,Tottenham,7.4,9.6,9.61,0.5,0.96,0.0,2.29,0.55,0.25,0.71,"(H) Bournemouth,(A) West Ham,(A) Brighton,(H) Wolves,(A) Leeds United"
416,Bernardo,MID,Manchester City,6.5,7.7,4.22,1.15,0.96,3.85,4.61,2.1,1.93,-0.97,"(A) Brighton,(H) Manchester Utd,(A) Arsenal,(H) Burnley,(A) Brentford"
241,Caicedo,MID,Chelsea,5.5,9.6,5.38,0.85,0.92,1.9,4.99,3.47,3.47,-2.55,"(H) Fulham,(A) Brentford,(A) Manchester Utd,(H) Brighton,(H) Liverpool"
319,Castagne,DEF,Fulham,4.5,3.85,5.37,0.85,0.91,3.85,4.22,4.8,4.04,-3.13,"(A) Chelsea,(H) Leeds United,(H) Brentford,(A) Aston Villa,(A) Bournemouth"
384,Gakpo,MID,Liverpool,7.5,13.45,2.29,1.93,0.89,7.7,6.15,6.57,8.08,-7.19,"(H) Arsenal,(A) Burnley,(H) Everton,(A) Crystal Palace,(A) Chelsea"
488,Bruno G.,MID,Newcastle Utd,6.5,3.85,6.15,0.72,0.89,5.75,5.38,2.25,2.42,-1.53,"(A) Leeds United,(H) Wolves,(A) Bournemouth,(H) Arsenal,(H) Nott'ham Forest"
427,Reijnders,MID,Manchester City,5.7,7.7,4.22,1.05,0.88,3.85,4.61,4.17,3.85,-2.97,"(A) Brighton,(H) Manchester Utd,(A) Arsenal,(H) Burnley,(A) Brentford"
491,Tonali,MID,Newcastle Utd,5.5,3.85,6.15,0.7,0.87,5.75,5.38,1.33,1.42,-0.55,"(A) Leeds United,(H) Wolves,(A) Bournemouth,(H) Arsenal,(H) Nott'ham Forest"
328,Sessegnon,MID,Fulham,5.4,3.85,5.37,0.8,0.86,3.85,4.22,7.6,6.42,-5.56,"(A) Chelsea,(H) Leeds United,(H) Brentford,(A) Aston Villa,(A) Bournemouth"
362,Piroe,FWD,Leeds United,5.5,1.9,5.38,0.8,0.86,9.6,4.61,5.32,4.9,-4.04,"(H) Newcastle Utd,(A) Fulham,(A) Wolves,(H) Bournemouth,(H) Tottenham"
586,Bergvall,MID,Tottenham,5.5,9.6,9.61,0.45,0.86,0.0,2.29,2.35,1.08,-0.22,"(H) Bournemouth,(A) West Ham,(A) Brighton,(H) Wolves,(A) Leeds United"
246,Andrey Santos,MID,Chelsea,4.5,9.6,5.38,0.8,0.85,1.9,4.99,1.5,1.49,-0.64,"(H) Fulham,(A) Brentford,(A) Manchester Utd,(H) Brighton,(H) Liverpool"
162,Gruda,MID,Brighton,5.5,1.9,4.61,0.93,0.85,5.75,6.53,1.57,2.05,-1.2,"(H) Manchester City,(A) Bournemouth,(H) Tottenham,(A) Chelsea,(A) Wolves"
686,Ngumoha,MID,Liverpool,4.5,13.45,2.29,1.85,0.85,7.7,6.15,0.0,0.0,0.85,"(H) Arsenal,(A) Burnley,(H) Everton,(A) Crystal Palace,(A) Chelsea"
225,James,DEF,Chelsea,5.5,9.6,5.38,0.8,0.85,1.9,4.99,2.62,2.61,-1.76,"(H) Fulham,(A) Brentford,(A) Manchester Utd,(H) Brighton,(H) Liverpool"
414,Foden,MID,Manchester City,8.0,7.7,4.22,1.0,0.84,3.85,4.61,1.8,1.67,-0.83,"(A) Brighton,(H) Manchester Utd,(A) Arsenal,(H) Burnley,(A) Brentford"
347,Gudmundsson,DEF,Leeds United,4.0,1.9,5.38,0.78,0.84,9.6,4.61,8.58,7.9,-7.06,"(H) Newcastle Utd,(A) Fulham,(A) Wolves,(H) Bournemouth,(H) Tottenham"
157,Mitoma,MID,Brighton,6.5,1.9,4.61,0.88,0.81,5.75,6.53,5.3,6.93,-6.12,"(H) Manchester City,(A) Bournemouth,(H) Tottenham,(A) Chelsea,(A) Wolves"
337,Raúl,FWD,Fulham,6.5,3.85,5.37,0.72,0.79,3.85,4.22,2.9,2.45,-1.66,"(A) Chelsea,(H) Leeds United,(H) Brentford,(A) Aston Villa,(A) Bournemouth"
97,Evanilson,FWD,Bournemouth,7.0,5.75,4.99,0.78,0.78,7.7,4.22,6.55,5.54,-4.76,"(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United,(H) Fulham"
311,Beto,FWD,Everton,5.5,3.85,7.3,0.53,0.76,1.9,3.45,7.55,5.2,-4.44,"(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham,(H) Crystal Palace"
291,Tarkowski,DEF,Everton,5.5,3.85,7.3,0.53,0.76,1.9,3.45,11.25,7.77,-7.01,"(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham,(H) Crystal Palace"
700,Dowman,MID,Arsenal,4.5,11.55,7.31,0.5,0.74,0.0,6.92,0.0,0.0,0.74,"(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd,(H) West Ham"
20,Trossard,MID,Arsenal,7.0,11.55,7.31,0.5,0.74,0.0,6.92,0.0,0.0,0.74,"(A) Liverpool,(H) Nott'ham Forest,(H) Manchester City,(A) Newcastle Utd,(H) West Ham"
477,Livramento,DEF,Newcastle Utd,5.0,3.85,6.15,0.58,0.71,5.75,5.38,2.25,2.42,-1.71,"(A) Leeds United,(H) Wolves,(A) Bournemouth,(H) Arsenal,(H) Nott'ham Forest"
293,O'Brien,DEF,Everton,5.0,3.85,7.3,0.47,0.7,1.9,3.45,11.25,7.77,-7.07,"(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham,(H) Crystal Palace"
302,Gana,MID,Everton,5.5,3.85,7.3,0.47,0.7,1.9,3.45,11.25,7.77,-7.07,"(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham,(H) Crystal Palace"
353,James,MID,Leeds United,5.5,1.9,5.38,0.65,0.7,9.6,4.61,5.72,5.28,-4.58,"(H) Newcastle Utd,(A) Fulham,(A) Wolves,(H) Bournemouth,(H) Tottenham"
41,Pau,DEF,Aston Villa,4.5,0.0,3.45,1.0,0.69,1.9,3.84,6.05,4.64,-3.95,"(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham,(H) Burnley"
673,J.Palhinha,MID,Tottenham,5.5,9.6,9.61,0.35,0.67,0.0,2.29,3.88,1.76,-1.09,"(H) Bournemouth,(A) West Ham,(A) Brighton,(H) Wolves,(A) Leeds United"
166,Ayari,MID,Brighton,5.0,1.9,4.61,0.72,0.67,5.75,6.53,4.9,6.4,-5.73,"(H) Manchester City,(A) Bournemouth,(H) Tottenham,(A) Chelsea,(A) Wolves"
350,Aaronson,MID,Leeds United,5.5,1.9,5.38,0.62,0.67,9.6,4.61,3.35,3.1,-2.43,"(H) Newcastle Utd,(A) Fulham,(A) Wolves,(H) Bournemouth,(H) Tottenham"
381,M.Salah,MID,Liverpool,14.5,13.45,2.29,1.45,0.66,7.7,6.15,6.57,8.08,-7.42,"(H) Arsenal,(A) Burnley,(H) Everton,(A) Crystal Palace,(A) Chelsea"
561,Mayenda,FWD,Sunderland,5.5,5.75,3.45,0.98,0.66,3.85,3.07,1.68,1.04,-0.38,"(H) Brentford,(A) Crystal Palace,(H) Aston Villa,(A) Nott'ham Forest,(A) Manchester Utd"
382,Wirtz,MID,Liverpool,8.5,13.45,2.29,1.4,0.65,7.7,6.15,6.2,7.61,-6.96,"(H) Arsenal,(A) Burnley,(H) Everton,(A) Crystal Palace,(A) Chelsea"
343,Struijk,DEF,Leeds United,4.5,1.9,5.38,0.6,0.64,9.6,4.61,8.58,7.9,-7.26,"(H) Newcastle Utd,(A) Fulham,(A) Wolves,(H) Bournemouth,(H) Tottenham"
531,Ballard,DEF,Sunderland,4.6,5.75,3.45,0.9,0.63,3.85,3.07,1.4,0.87,-0.24,"(H) Brentford,(A) Crystal Palace,(H) Aston Villa,(A) Nott'ham Forest,(A) Manchester Utd"
81,Kluivert,MID,Bournemouth,7.0,5.75,4.99,0.6,0.6,7.7,4.22,0.3,0.26,0.34,"(A) Tottenham,(H) Brighton,(H) Newcastle Utd,(A) Leeds United,(H) Fulham"
436,De Ligt,DEF,Manchester Utd,5.0,1.9,4.22,0.7,0.59,3.85,6.15,7.67,9.44,-8.85,"(H) Burnley,(A) Manchester City,(H) Chelsea,(A) Brentford,(H) Sunderland"
424,Bobb,MID,Manchester City,5.5,7.7,4.22,0.7,0.59,3.85,4.61,3.28,3.01,-2.42,"(A) Brighton,(H) Manchester Utd,(A) Arsenal,(H) Burnley,(A) Brentford"
418,Doku,MID,Manchester City,6.5,7.7,4.22,0.68,0.58,3.85,4.61,2.1,1.93,-1.35,"(A) Brighton,(H) Manchester Utd,(A) Arsenal,(H) Burnley,(A) Brentford"
48,Tielemans,MID,Aston Villa,6.0,0.0,3.45,0.85,0.58,1.9,3.84,6.6,5.08,-4.5,"(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham,(H) Burnley"
638,Hoever,DEF,Wolves,4.0,0.0,4.6,0.6,0.56,9.6,4.22,7.12,6.02,-5.46,"(H) Everton,(A) Newcastle Utd,(H) Leeds United,(A) Tottenham,(H) Brighton"
217,Foster,FWD,Burnley,5.0,3.85,4.23,0.68,0.56,5.75,6.15,6.88,8.46,-7.9,"(A) Manchester Utd,(H) Liverpool,(H) Nott'ham Forest,(A) Manchester City,(A) Aston Villa"
506,Murillo,DEF,Nott'ham Forest,5.5,7.7,6.15,0.45,0.55,3.85,5.38,6.5,6.99,-6.44,"(H) West Ham,(A) Arsenal,(A) Burnley,(H) Sunderland,(A) Newcastle Utd"
500,Osula,FWD,Newcastle Utd,5.5,3.85,6.15,0.45,0.55,5.75,5.38,0.93,0.99,-0.44,"(A) Leeds United,(H) Wolves,(A) Bournemouth,(H) Arsenal,(H) Nott'ham Forest"
233,Acheampong,DEF,Chelsea,4.0,9.6,5.38,0.5,0.55,1.9,4.99,3.3,3.3,-2.75,"(H) Fulham,(A) Brentford,(A) Manchester Utd,(H) Brighton,(H) Liverpool"
303,Garner,MID,Everton,5.0,3.85,7.3,0.38,0.55,1.9,3.45,11.25,7.77,-7.22,"(A) Wolves,(H) Aston Villa,(A) Liverpool,(H) West Ham,(H) Crystal Palace"
209,Laurent,MID,Burnley,5.0,3.85,4.23,0.6,0.5,5.75,6.15,3.93,4.83,-4.33,"(A) Manchester Utd,(H) Liverpool,(H) Nott'ham Forest,(A) Manchester City,(A) Aston Villa"
591,Gray,MID,Tottenham,5.0,9.6,9.61,0.25,0.49,0.0,2.29,4.45,2.04,-1.55,"(H) Bournemouth,(A) West Ham,(A) Brighton,(H) Wolves,(A) Leeds United"
452,Amad,MID,Manchester Utd,6.5,1.9,4.22,0.58,0.48,3.85,6.15,2.92,3.59,-3.11,"(H) Burnley,(A) Manchester City,(H) Chelsea,(A) Brentford,(H) Sunderland"
59,Onana,MID,Aston Villa,5.0,0.0,3.45,0.7,0.48,1.9,3.84,6.35,4.88,-4.4,"(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham,(H) Burnley"
544,Diarra,MID,Sunderland,5.5,5.75,3.45,0.7,0.48,3.85,3.07,2.25,1.38,-0.9,"(H) Brentford,(A) Crystal Palace,(H) Aston Villa,(A) Nott'ham Forest,(A) Manchester Utd"
250,Delap,FWD,Chelsea,6.4,9.6,5.38,0.43,0.47,1.9,4.99,0.58,0.57,-0.1,"(H) Fulham,(A) Brentford,(A) Manchester Utd,(H) Brighton,(H) Liverpool"
329,Wilson,MID,Fulham,5.5,3.85,5.37,0.45,0.47,3.85,4.22,3.98,3.35,-2.88,"(A) Chelsea,(H) Leeds United,(H) Brentford,(A) Aston Villa,(A) Bournemouth"
645,Fer López,MID,Wolves,5.5,0.0,4.6,0.5,0.47,9.6,4.22,1.2,1.0,-0.53,"(H) Everton,(A) Newcastle Utd,(H) Leeds United,(A) Tottenham,(H) Brighton"
47,Rogers,MID,Aston Villa,7.0,0.0,3.45,0.68,0.46,1.9,3.84,6.6,5.08,-4.62,"(H) Crystal Palace,(A) Everton,(A) Sunderland,(H) Fulham,(H) Burnley"
